Place ID,店舗名,住所,緯度,経度,評価,レビュー数,営業状況,営業時間,電話番号,ウェブサイト,価格帯,店舗タイプ,店舗説明,テイクアウト,デリバリー,店内飲食,朝食提供,昼食提供,夕食提供,地区,取得方法,更新日時
ChIJi7VB5ypd818Ryq0vwsIH2ig,t0ki brewery トキブルワリー,日本、〒952-0028 新潟県佐渡市加茂歌代４５８,38.0807165,138.4177365,4.5,30,営業中,月曜日: 定休日; 火曜日: 定休日; 水曜日: 定休日; 木曜日: 定休日; 金曜日: 12時00分～20時00分; 土曜日: 10時00分～20時00分; 日曜日: 10時00分～18時00分,050-3311-1010,https://www.t0ki.beer/,価格情報なし,"バー, 店舗, 飲食店, 観光スポット, 施設",バーです。評価4.5（30件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:08
ChIJ_XyVAFlc818RR6yFbNuWemA,カフェテラス ロータリー（２階）,日本、〒952-0014 新潟県佐渡市両津湊１３５−１,38.0806443,138.43656289999998,3.8,133,営業中,月曜日: 9時30分～15時30分; 火曜日: 定休日; 水曜日: 9時30分～15時30分; 木曜日: 9時30分～15時30分; 金曜日: 9時30分～15時30分; 土曜日: 9時30分～15時30分; 日曜日: 9時30分～15時30分,0259-23-2514,公式サイトなし,普通,"カフェ, 店舗, 飲食店, 観光スポット, 施設",カフェです。評価3.8（133件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,可,可,可,両津,CID URL検索,2025-08-09 12:42:10
ChIJIX3z3P1c818RY0i6PtsOtQY,フレッシュ・マツヤ 両津店,日本、〒952-0028 新潟県佐渡市加茂歌代４４７,38.0800811,138.41741589999998,3.6,180,営業中,月曜日: 9時00分～20時00分; 火曜日: 9時00分～20時00分; 水曜日: 9時00分～20時00分; 木曜日: 9時00分～20時00分; 金曜日: 9時00分～20時00分; 土曜日: 9時00分～20時00分; 日曜日: 9時00分～20時00分,0259-23-3155,公式サイトなし,価格情報なし,"スーパーマーケット, 店舗, 飲食店, 観光スポット, 施設",スーパーマーケットです。評価3.6（180件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:11
ChIJVwmpvrld818RUkGyXOr8Hgw,おにCafe,日本、〒952-0014 新潟県佐渡市両津湊１１０,38.0797344,138.43764009999998,4.3,75,営業中,月曜日: 11時00分～17時00分; 火曜日: 11時00分～17時00分; 水曜日: 11時00分～17時00分; 木曜日: 定休日; 金曜日: 11時00分～17時00分; 土曜日: 11時00分～17時00分; 日曜日: 11時00分～17時00分,0259-27-2420,https://www.instagram.com/explore/locations/845168649204163/cafe?igshid=MDJmNzVkMjY=,価格情報なし,"カフェ, 飲食店, 観光スポット, 施設","カフェです。評価4.3（75件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,不可,両津,CID URL検索,2025-08-09 12:42:13
ChIJxYoqbv5c818RoZQC4JG4jBY,ローソン 佐渡両津店,日本、〒952-0028 新潟県佐渡市加茂歌代４４４−１,38.079577799999996,138.4184342,3.1,29,営業中,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,0259-27-0300,http://www.lawson.co.jp/index.html,価格情報なし,"コンビニエンスストア, ATM, 観光スポット, 店舗, 飲食店, 施設",コンビニエンスストアです。評価3.1（29件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:14
ChIJVVVxPE9c818R2rgVa1Ng638,ローソン 佐渡原黒店,日本、〒952-0016 新潟県佐渡市原黒３２８,38.072902,138.44295,3.2,25,営業中,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,0259-23-3009,http://www.lawson.co.jp/index.html,価格情報なし,"コンビニエンスストア, ATM, 観光スポット, 店舗, 飲食店, 施設",コンビニエンスストアです。評価3.2（25件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:16
ChIJy6Pfu5Jd818RBci19X3RkUE,ベリーズ,日本、〒952-0025 新潟県佐渡市下横山７５０−１,38.0537384,138.40927879999998,4.7,21,営業中,月曜日: 定休日; 火曜日: 11時00分～18時00分; 水曜日: 11時00分～18時00分; 木曜日: 定休日; 金曜日: 11時00分～18時00分; 土曜日: 11時00分～18時00分; 日曜日: 11時00分～18時00分,0259-67-7662,http://www.berries-sado.com/,価格情報なし,"飲食店, 店舗, 観光スポット, 施設",飲食店です。評価4.7（21件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:17
ChIJp6lfTgNB818R4NacIIGYdBA,お惣菜ひろ,日本、〒952-2225 新潟県佐渡市北片辺９１２,38.154456499999995,138.3024105,4.8,4,営業中,月曜日: 定休日; 火曜日: 11時00分～13時30分; 水曜日: 11時00分～13時30分; 木曜日: 11時00分～13時30分; 金曜日: 11時00分～13時30分; 土曜日: 11時00分～13時30分; 日曜日: 定休日,0259-77-2811,公式サイトなし,価格情報なし,"飲食店, 観光スポット, 店舗, 施設",飲食店です。評価4.8（4件のレビュー）。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:19
ChIJewsKGr9p818R7ZQ8zda9-Aw,あげしま海かふぇ,日本、〒952-2133 新潟県佐渡市北狄1561,38.0936088,138.2506797,3.9,17,営業中,月曜日: 8時30分～15時30分; 火曜日: 8時30分～15時30分; 水曜日: 8時30分～15時30分; 木曜日: 8時30分～15時30分; 金曜日: 8時30分～15時30分; 土曜日: 8時30分～15時30分; 日曜日: 8時30分～15時30分,情報なし,公式サイトなし,価格情報なし,"カフェ, 飲食店, 店舗, 観光スポット, 施設","カフェです。評価3.9（17件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:20
ChIJ_QIw2A9p818RNZXP-5QGTMM,魚処 新龍館,日本、〒952-2134 新潟県佐渡市姫津１５０−４,38.0846537,138.2412555,4.3,13,一時休業,,0259-75-2830,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 観光スポット, 飲食店, 施設",和食レストランです。評価4.3（13件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:22
ChIJ2x2eQABl818RhqjeChXM9PY,中庭Cafe,日本、〒952-1501 新潟県佐渡市下相川１３０５,38.0415912,138.2554346,3.7,6,営業中,月曜日: 8時30分～17時00分; 火曜日: 8時30分～17時00分; 水曜日: 8時30分～17時00分; 木曜日: 8時30分～17時00分; 金曜日: 8時30分～17時00分; 土曜日: 8時30分～17時00分; 日曜日: 8時30分～17時00分,情報なし,http://www.sado-kinzan.com/,価格情報なし,"カフェ, 店舗, 飲食店, 観光スポット, 施設","カフェです。評価3.7（6件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,不可,相川,CID URL検索,2025-08-09 12:42:23
ChIJ-cpscF5v818RrMa0x2nOZ7o,山本喜助菓子店・菓子舗きすけ,日本、〒952-1508 新潟県佐渡市相川大間町４２,38.0384442,138.2367899,4,16,営業中,月曜日: 8時00分～18時00分; 火曜日: 8時00分～18時00分; 水曜日: 8時00分～18時00分; 木曜日: 8時00分～18時00分; 金曜日: 8時00分～18時00分; 土曜日: 8時00分～18時00分; 日曜日: 8時00分～18時00分,0259-74-2138,https://kisukesado.com/,価格情報なし,"飲食店, 店舗, 観光スポット, 施設",飲食店です。評価4（16件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,相川,CID URL検索,2025-08-09 12:42:25
ChIJ_duYphd99F8RUv8TdfLZ0e0,cafe nano,日本、〒952-0612 新潟県佐渡市宿根木４２６,37.8067066,138.24281059999998,4.4,11,閉店,,情報なし,公式サイトなし,価格情報なし,"カフェ, 店舗, 飲食店, 観光スポット, 施設",カフェです。評価4.4（11件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:26
ChIJxUWPj0Vk818Rw371lcg4FbU,金由屋,日本、〒952-1433 新潟県佐渡市沢根篭町４５,38.005973999999995,138.280135,5,1,営業中,,0259-52-6580,公式サイトなし,価格情報なし,"飲食店, 観光スポット, 施設",飲食店です。評価5（1件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:28
ChIJ82bcd5pl818RA66wBxRbtHs,へたっぴ,日本、〒952-1557 新潟県佐渡市相川一町目１１−３,38.0318293,138.2418947,4.9,18,一時休業,,090-1833-2419,公式サイトなし,価格情報なし,"和食レストラン, レストラン, 観光スポット, 飲食店, 施設","和食レストランです。評価4.9（18件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,可,相川,CID URL検索,2025-08-09 12:42:29
ChIJq6pej45l818RNffZTcFO0Tc,ローソン 佐渡相川店,日本、〒952-1568 新潟県佐渡市相川新浜町１−１,38.029066,138.239992,3.3,23,営業中,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,0259-74-2305,http://www.lawson.co.jp/index.html,価格情報なし,"コンビニエンスストア, ATM, 店舗, 飲食店, 観光スポット, 施設",コンビニエンスストアです。評価3.3（23件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,相川,CID URL検索,2025-08-09 12:42:31
ChIJq6oWUI5l818RlHVn8kXjjP4,SPORTS BAR SUSHIKA（スポーツバースシカ）,日本、〒952-1571 新潟県佐渡市相川下戸浜町７−１,38.0280291,138.2395177,4.6,24,営業中,月曜日: 21時00分～5時00分; 火曜日: 21時00分～5時00分; 水曜日: 21時00分～5時00分; 木曜日: 21時00分～5時00分; 金曜日: 21時00分～5時00分; 土曜日: 21時00分～5時00分; 日曜日: 21時00分～5時00分,080-4730-3873,https://sado-pon.com/spot/ai002/,手頃,"バー, 観光スポット, 施設",バーです。評価4.6（24件のレビュー）。価格帯は手頃です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,相川,CID URL検索,2025-08-09 12:42:32
ChIJB8B03CJn818R6uY0az4tXMk,サボウコーヒー,日本、〒952-1209 新潟県佐渡市千種 乙153-1,38.0249221,138.3634451,4.5,57,営業中,月曜日: 定休日; 火曜日: 8時00分～15時30分; 水曜日: 8時00分～15時30分; 木曜日: 8時00分～15時30分; 金曜日: 8時00分～15時30分; 土曜日: 8時00分～15時30分; 日曜日: 8時00分～15時30分,0259-58-7100,https://sabocoffee.com/,価格情報なし,"カフェ, 観光スポット, 飲食店, 施設","カフェです。評価4.5（57件のレビュー）。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:33
ChIJ2ziUE9Fm818RElkPvdDyenw,エーコープ 佐渡金井店,日本、〒952-1209 新潟県佐渡市千種６８−１,38.0210544,138.3644285,4,169,営業中,月曜日: 9時00分～19時30分; 火曜日: 9時00分～19時30分; 水曜日: 9時00分～19時30分; 木曜日: 9時00分～19時30分; 金曜日: 9時00分～19時30分; 土曜日: 9時00分～19時30分; 日曜日: 9時00分～19時30分,0259-63-3480,公式サイトなし,価格情報なし,"店舗, 飲食店, 観光スポット, 施設",店舗です。評価4（169件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:35
ChIJP9OJRNFm818RCrWTzw9r_Ek,SHIMAYA CAFE,日本、〒952-1209 新潟県佐渡市千種１４１−７,38.020659800000004,138.36534079999998,3.5,93,営業中,月曜日: 10時00分～19時00分; 火曜日: 10時00分～19時00分; 水曜日: 10時00分～19時00分; 木曜日: 10時00分～19時00分; 金曜日: 10時00分～19時00分; 土曜日: 10時00分～19時00分; 日曜日: 10時00分～19時00分,0259-63-4338,http://shimaya-sawanedango.co.jp/,普通,"カフェ, 観光スポット, 飲食店, 施設","カフェです。評価3.5（93件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:36
ChIJP6P9fSdn818Rsa9rdZcO5Z4,コロッケ屋高野・高野コロッケ店,日本、〒952-1209 新潟県佐渡市千種８１,38.0205042,138.3631448,4.3,41,営業中,月曜日: 16時00分～18時30分; 火曜日: 16時00分～18時30分; 水曜日: 定休日; 木曜日: 16時00分～18時30分; 金曜日: 16時00分～18時30分; 土曜日: 16時00分～18時30分; 日曜日: 定休日,0259-63-3437,公式サイトなし,手頃,"観光スポット, 店舗, 飲食店, 施設",観光スポットです。評価4.3（41件のレビュー）。価格帯は手頃です。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:38
ChIJ8aL2HBVn818RMcHq22vjhDs,地酒BAR 東雲（しののめ）,日本、〒952-1209 新潟県佐渡市千種８４−５,38.0200367,138.3631783,4.1,21,営業中,月曜日: 20時00分～0時00分; 火曜日: 20時00分～0時00分; 水曜日: 20時00分～0時00分; 木曜日: 20時00分～0時00分; 金曜日: 20時00分～0時00分; 土曜日: 20時00分～0時00分; 日曜日: 定休日,0259-67-7018,公式サイトなし,価格情報なし,"バー, 観光スポット, 施設",バーです。評価4.1（21件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:39
ChIJVzOv2vVc818RVo_RBUODGQc,みなとオアシス佐渡両津,日本、〒952-0011 新潟県佐渡市両津夷,38.0837135,138.4358789,3.5,49,営業中,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,0259-67-7633,https://oasissado.localinfo.jp/,価格情報なし,"観光地, 観光スポット, 施設",観光地です。評価3.5（49件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,両津,CID URL検索,2025-08-09 12:42:41
ChIJz-pciMln818RaaGOJJch6NQ,佐渡乳業直売所 みるく・ぽっと,日本、〒952-1211 新潟県佐渡市中興１２２,38.017078399999995,138.3637268,4.4,127,営業中,月曜日: 10時00分～16時00分; 火曜日: 10時00分～16時00分; 水曜日: 10時00分～16時00分; 木曜日: 10時00分～16時00分; 金曜日: 10時00分～16時00分; 土曜日: 10時00分～16時00分; 日曜日: 10時00分～16時00分,0259-63-3151,https://sadonyugyo.com/milk-shop.html,価格情報なし,"飲食店, 店舗, 観光スポット, 施設",飲食店です。評価4.4（127件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:42
ChIJ8z2btstm818Ry7alTczWAy8,パン屋カフェ クレアーレ,日本、〒952-1211 新潟県佐渡市中興１１０６−１,38.0143432,138.35575029999998,4.1,175,営業中,月曜日: 7時30分～17時30分; 火曜日: 定休日; 水曜日: 7時30分～17時30分; 木曜日: 7時30分～17時30分; 金曜日: 7時30分～17時30分; 土曜日: 7時30分～17時30分; 日曜日: 7時30分～17時30分,0259-63-2276,公式サイトなし,普通,"パン・洋菓子店, カフェ, 店舗, 飲食店, 観光スポット, 施設","パン・洋菓子店です。評価4.1（175件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:44
ChIJXyLccLpm818RnKmbREbxDYQ,おうちdeカフェ,日本、〒952-1212 新潟県佐渡市泉丙６５９-１,38.01383,138.339504,,,営業中,,情報なし,公式サイトなし,価格情報なし,"カフェ, 飲食店, 観光スポット, 施設",カフェです。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:45
ChIJ93L-EMpm818ReRMfboZu63g,フレッシュ・マツヤ 金井店,日本、〒952-1212 新潟県佐渡市泉４５６,38.0138075,138.3533081,3.5,188,営業中,月曜日: 9時00分～20時00分; 火曜日: 9時00分～20時00分; 水曜日: 9時00分～20時00分; 木曜日: 9時00分～20時00分; 金曜日: 9時00分～20時00分; 土曜日: 9時00分～20時00分; 日曜日: 9時00分～20時00分,0259-63-2525,https://fresh-matuya-sado.storeinfo.jp/,価格情報なし,"スーパーマーケット, 観光スポット, 店舗, 飲食店, 施設",スーパーマーケットです。評価3.5（188件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:46
ChIJG6pHDqpm818RuGf2d4K7xUI,しまふうみ coffee & tea 22（トゥートゥー）,日本、〒952-1307 新潟県佐渡市東大通８２１−１,38.0048703,138.3325357,4.5,21,一時休業,,050-3565-6159,http://www.primosado.jp/,価格情報なし,"カフェ, 店舗, 飲食店, 観光スポット, 施設",カフェです。評価4.5（21件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:48
ChIJ9QQfhcti818RfyKMceDsUHc,しまふうみ,日本、〒952-0431 新潟県佐渡市大小１０５−４,37.9399575,138.3073971,4.4,515,営業中,月曜日: 9時30分～16時00分; 火曜日: 9時30分～16時00分; 水曜日: 定休日; 木曜日: 9時30分～16時00分; 金曜日: 9時30分～16時00分; 土曜日: 9時30分～16時00分; 日曜日: 9時30分～16時00分,0259-55-4545,https://www.primosado.jp/shimafumi/,普通,"カフェ, 飲食店, 観光スポット, 施設","カフェです。評価4.4（515件のレビュー）。価格帯は普通です。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:49
ChIJ0dm_yK1m818RS8_6fpMqTp8,タリーズコーヒー 佐渡佐和田店,日本、〒952-1302 新潟県佐渡市市野沢８２ 蔦屋書店佐渡佐和田店内,38.0083062,138.34014879999998,3.8,128,営業中,月曜日: 9時00分～21時00分; 火曜日: 9時00分～21時00分; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～21時00分; 日曜日: 9時00分～21時00分,0259-51-5010,https://shop.tullys.co.jp/detail/5160863?utm_source=google&utm_medium=gbp&utm_campaign=map,普通,"カフェ, 飲食店, 観光スポット, 店舗, 施設",カフェのチェーン店。多彩なロースト コーヒー、紅茶、スムージーのほか、ペイストリーや軽食も提供。,可,不可,可,可,可,不可,佐和田,CID URL検索,2025-08-09 12:42:51
ChIJW6zVEQBl818R5M9Tb8Tewbc,しまやバイパス店,日本、〒952-1325 新潟県佐渡市窪田１２１−３ ラスールくぼた,38.0072749,138.3094348,3.7,20,営業中,,0259-57-1020,公式サイトなし,価格情報なし,"パン・洋菓子店, 店舗, 飲食店, 観光スポット, 施設",パン・洋菓子店です。評価3.7（20件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:52
ChIJM3ugqBtk818Rsy5KSZsuVYk,カラオケ ビッグエコー 佐渡店,日本、〒952-1324 新潟県佐渡市中原２２５−３,38.006075599999996,138.3166276,4.2,53,営業中,月曜日: 10時00分～1時00分; 火曜日: 10時00分～1時00分; 水曜日: 10時00分～1時00分; 木曜日: 10時00分～1時00分; 金曜日: 10時00分～3時00分; 土曜日: 10時00分～3時00分; 日曜日: 10時00分～1時00分,0259-51-4121,https://big-echo.jp/,普通,"バー, 観光スポット, 施設",バーです。評価4.2（53件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:54
ChIJMcX0Qxpk818R5rur4UfBK2A,マルイ 佐渡店,日本、〒952-1325 新潟県佐渡市窪田６−２,38.0058447,138.31452769999999,3.7,381,営業中,月曜日: 9時00分～21時00分; 火曜日: 9時00分～21時00分; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～21時00分; 日曜日: 9時00分～21時00分,0259-52-2155,http://www.super-marui.com/?store=%E3%83%9E%E3%83%AB%E3%82%A4%E4%BD%90%E6%B8%A1%E5%BA%97,価格情報なし,"店舗, 飲食店, 観光スポット, 施設",店舗です。評価3.7（381件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:55
ChIJ02kMUhln818Rc4b-JjNM8N4,イブ,日本、〒952-1304 新潟県佐渡市下長木４４５,38.0057642,138.3341625,3,2,営業中,,0259-57-2017,公式サイトなし,価格情報なし,"カフェ, 店舗, 飲食店, 観光スポット, 施設",カフェです。評価3（2件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:57
ChIJtYRR949n818RqgjN3d9Q-Ck,ぱちぱち屋,日本、〒952-1303 新潟県佐渡市上矢馳６２８−１,38.005251099999995,138.333361,3,1,営業中,月曜日: 10時00分～17時00分; 火曜日: 10時00分～17時00分; 水曜日: 定休日; 木曜日: 10時00分～17時00分; 金曜日: 10時00分～17時00分; 土曜日: 10時00分～17時00分; 日曜日: 10時00分～17時00分,090-6958-8181,https://sado-biyori.com/spot/detail/mn046/,価格情報なし,"店舗, 飲食店, 観光スポット, 施設",店舗です。評価3（1件のレビュー）。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:58
ChIJM-bKJxtk818RP4-rJwNgqxo,ローソン 佐渡佐和田店,日本、〒952-1324 新潟県佐渡市中原３４５−３,38.0047972,138.3180635,3.2,30,営業中,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,0259-52-5006,http://www.lawson.co.jp/index.html,価格情報なし,"コンビニエンスストア, ATM, 観光スポット, 店舗, 飲食店, 施設",コンビニエンスストアです。評価3.2（30件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:42:59
ChIJU6Z2zgFk818R3mvluguVkJw,たい夢,日本、〒952-1307 新潟県佐渡市東大通８３３,38.0044155,138.33176190000003,2.8,12,営業中,月曜日: 9時30分～18時00分; 火曜日: 9時30分～18時00分; 水曜日: 9時30分～18時00分; 木曜日: 9時30分～18時00分; 金曜日: 9時30分～18時00分; 土曜日: 9時30分～18時00分; 日曜日: 9時30分～18時00分,0259-52-2677,https://www.obn.co.jp/taimu/,価格情報なし,"観光スポット, 店舗, 飲食店, 施設",観光スポットです。評価2.8（12件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:43:01
ChIJBysNwwNk818Rjk-0LYZ31jQ,シェ・モリタニ,日本、〒952-1323 新潟県佐渡市鍛冶町６７９,38.0039988,138.32666,4.2,25,一時休業,,0259-52-2374,公式サイトなし,普通,"ステーキハウス, レストラン, 観光スポット, 飲食店, 施設",ステーキハウスです。評価4.2（25件のレビュー）。価格帯は普通です。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:43:02
ChIJlfoVD6xm818RoaJulX1yQN8,自遊空間 新潟佐渡店,日本、〒952-1306 新潟県佐渡市長木赤坂８１１ 赤坂 ８１１,38.0036153,138.3333907,3.6,117,営業中,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,0259-51-5020,https://jiqoo.jp/shop/?9931382,価格情報なし,"観光スポット, 施設",観光スポットです。評価3.6（117件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:43:04
ChIJ_Zu9PwRk818Rxd554NfVw2w,スポーツカフェ・ヴァルゴ,日本、〒952-1324 新潟県佐渡市中原６６６,38.0029361,138.3231832,3.3,3,営業中,月曜日: 11時00分～20時00分; 火曜日: 11時00分～20時00分; 水曜日: 11時00分～20時00分; 木曜日: 11時00分～20時00分; 金曜日: 11時00分～20時00分; 土曜日: 11時00分～20時00分; 日曜日: 11時00分～20時00分,0259-57-2035,公式サイトなし,価格情報なし,"バー, 観光スポット, 施設",バーです。評価3.3（3件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:43:05
ChIJWe3OzQFk818RaKSukjppI2A,フレッシュ・マツヤ 佐和田店,日本、〒952-1306 新潟県佐渡市長木８０８,38.002745,138.333033,3.6,222,営業中,月曜日: 9時00分～20時00分; 火曜日: 9時00分～20時00分; 水曜日: 9時00分～20時00分; 木曜日: 9時00分～20時00分; 金曜日: 9時00分～20時00分; 土曜日: 9時00分～20時00分; 日曜日: 9時00分～20時00分,0259-57-5555,公式サイトなし,価格情報なし,"スーパーマーケット, 飲食店, 観光スポット, 店舗, 施設",スーパーマーケットです。評価3.6（222件のレビュー）。佐渡島にあります。,不可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:43:07
ChIJJzc83Q9k818RESG_PeBURfQ,のんのん,日本、〒952-1315 新潟県佐渡市河原田諏訪町１４９−３,38.002424,138.31516729999998,,,営業中,,0259-57-3553,公式サイトなし,価格情報なし,"カフェ, 店舗, 飲食店, 観光スポット, 施設","カフェです。店内飲食, テイクアウトに対応。佐渡島にあります。",可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:43:08
ChIJ04EpiQ9k818R3BZkJewBi_8,おけさぽてとの店 プチドール,日本、〒952-1315 新潟県佐渡市河原田諏訪町１８２−８,38.0023007,138.3173016,4.4,56,営業中,月曜日: 8時30分～19時00分; 火曜日: 定休日; 水曜日: 8時30分～19時00分; 木曜日: 8時30分～19時00分; 金曜日: 8時30分～19時00分; 土曜日: 8時30分～19時00分; 日曜日: 8時30分～19時00分,0259-57-2288,公式サイトなし,普通,"パン・洋菓子店, 観光スポット, 店舗, 飲食店, 施設",パン・洋菓子店です。評価4.4（56件のレビュー）。価格帯は普通です。テイクアウトに対応。佐渡島にあります。,可,不可,不可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:43:10
ChIJbyPMNsll818RWx2Kz19qTX8,酔処 アリの巣,日本、〒952-1315 新潟県佐渡市河原田諏訪町１５９−１,38.0022872,138.3158541,4.8,26,営業中,月曜日: 17時30分～23時00分; 火曜日: 17時30分～23時00分; 水曜日: 17時30分～23時00分; 木曜日: 17時30分～23時00分; 金曜日: 17時30分～23時00分; 土曜日: 17時30分～23時00分; 日曜日: 定休日,0259-52-5540,公式サイトなし,価格情報なし,"バー, 観光スポット, 施設",バーです。評価4.8（26件のレビュー）。店内飲食に対応。佐渡島にあります。,不可,不可,可,不可,不可,不可,佐渡市内,CID URL検索,2025-08-09 12:43:11
